symbol,sector
CLRO,telecommunications-equipment
CMBM,telecommunications-equipment
CMTL,telecommunications-equipment
COMM,telecommunications-equipment
CRNT,telecommunications-equipment
DGLY,telecommunications-equipment
DZSI,telecommunications-equipment
ERIC,telecommunications-equipment
EXFO,telecommunications-equipment
GILT,telecommunications-equipment
GRMN,telecommunications-equipment
HLIT,telecommunications-equipment
IDCC,telecommunications-equipment
INFN,telecommunications-equipment
INSG,telecommunications-equipment
ITRN,telecommunications-equipment
JCS,telecommunications-equipment
NOK,telecommunications-equipment
OCC,telecommunications-equipment
PLT,telecommunications-equipment
PWFL,telecommunications-equipment
QCOM,telecommunications-equipment
RBBN,telecommunications-equipment
SATS,telecommunications-equipment
SONM,telecommunications-equipment
SWIR,telecommunications-equipment
TCCO,telecommunications-equipment
TESS,telecommunications-equipment
UI,telecommunications-equipment
UTSI,telecommunications-equipment
VISL,telecommunications-equipment
VOXX,telecommunications-equipment
VSAT,telecommunications-equipment
WATT,telecommunications-equipment
WSTL,telecommunications-equipment
WTT,telecommunications-equipment
AIN,textiles
CULP,textiles
UFI,textiles
BTI,tobacco
MO,tobacco
PM,tobacco
PYX,tobacco
SDI,tobacco
TPB,tobacco
UVV,tobacco
VGR,tobacco
SCX,tools-hardware
SNA,tools-hardware
SWK,tools-hardware
SWP,tools-hardware
ARCB,trucking
CVTI,trucking
DSKE,trucking
GFL,trucking
GFLU,trucking
GPP,trucking
HTLD,trucking
JBHT,trucking
KNX,trucking
LSTR,trucking
MRTN,trucking
ODFL,trucking
PATI,trucking
PTSI,trucking
SAIA,trucking
SNDR,trucking
TFII,trucking
ULH,trucking
USAK,trucking
USX,trucking
WERN,trucking
XPO,trucking
YRCW,trucking
ACA,trucks-construction-farm-machinery
AGCO,trucks-construction-farm-machinery
ALG,trucks-construction-farm-machinery
ALSN,trucks-construction-farm-machinery
ARTW,trucks-construction-farm-machinery
ASTE,trucks-construction-farm-machinery
BGG,trucks-construction-farm-machinery
BLBD,trucks-construction-farm-machinery
CAT,trucks-construction-farm-machinery
CMCO,trucks-construction-farm-machinery
CMI,trucks-construction-farm-machinery
CNHI,trucks-construction-farm-machinery
CVGI,trucks-construction-farm-machinery
CYD,trucks-construction-farm-machinery
DE,trucks-construction-farm-machinery
FSS,trucks-construction-farm-machinery
FSTR,trucks-construction-farm-machinery
GBX,trucks-construction-farm-machinery
HY,trucks-construction-farm-machinery
LNN,trucks-construction-farm-machinery
MLR,trucks-construction-farm-machinery
MNTX,trucks-construction-farm-machinery
MTW,trucks-construction-farm-machinery
NAV,trucks-construction-farm-machinery
OSK,trucks-construction-farm-machinery
PCAR,trucks-construction-farm-machinery
PLOW,trucks-construction-farm-machinery
RAIL,trucks-construction-farm-machinery
SPAR,trucks-construction-farm-machinery
TEX,trucks-construction-farm-machinery
TRN,trucks-construction-farm-machinery
TTC,trucks-construction-farm-machinery
TWI,trucks-construction-farm-machinery
TWIN,trucks-construction-farm-machinery
WAB,trucks-construction-farm-machinery
WNC,trucks-construction-farm-machinery
WPRT,trucks-construction-farm-machinery
ARTN,water-utilities
AWK,water-utilities
AWR,water-utilities
CDZI,water-utilities
CWCO,water-utilities
CWT,water-utilities
GWRS,water-utilities
MSEX,water-utilities
NES,water-utilities
PCYO,water-utilities
SBS,water-utilities
SJW,water-utilities
WAAS,water-utilities
WTRG,water-utilities
WTRU,water-utilities
YORW,water-utilities
ACU,wholesale-distributors
AE,wholesale-distributors
AEY,wholesale-distributors
AIT,wholesale-distributors
AXE,wholesale-distributors
BECN,wholesale-distributors
BXC,wholesale-distributors
CAPL,wholesale-distributors
CHNR,wholesale-distributors
CLBS,wholesale-distributors
CORE,wholesale-distributors
DIT,wholesale-distributors
DMPI,wholesale-distributors
DNOW,wholesale-distributors
DXPE,wholesale-distributors
EVI,wholesale-distributors
FAST,wholesale-distributors
FBM,wholesale-distributors
GCO,wholesale-distributors
GFN,wholesale-distributors
GLP,wholesale-distributors
GMS,wholesale-distributors
GNLN,wholesale-distributors
GPC,wholesale-distributors
GRWG,wholesale-distributors
GWW,wholesale-distributors
HBP,wholesale-distributors
HDS,wholesale-distributors
HWKN,wholesale-distributors
IBP,wholesale-distributors
INT,wholesale-distributors
JCTC,wholesale-distributors
LAWS,wholesale-distributors
MRC,wholesale-distributors
MSM,wholesale-distributors
NOVA,wholesale-distributors
NS,wholesale-distributors
POOL,wholesale-distributors
RUSH,wholesale-distributors
SITE,wholesale-distributors
SUMR,wholesale-distributors
SUN,wholesale-distributors
SXT,wholesale-distributors
TITN,wholesale-distributors
UNVR,wholesale-distributors
VRTV,wholesale-distributors
WCC,wholesale-distributors
WEYS,wholesale-distributors
AMOV,wireless-telecommunications
AMX,wireless-telecommunications
ATEX,wireless-telecommunications
BCOM,wireless-telecommunications
CEL,wireless-telecommunications
CHL,wireless-telecommunications
GOGO,wireless-telecommunications
GSAT,wireless-telecommunications
I  I,wireless-telecommunications
IRDM,wireless-telecommunications
MBT,wireless-telecommunications
ORBC,wireless-telecommunications
PTNR,wireless-telecommunications
RCI,wireless-telecommunications
S  S,wireless-telecommunications
SKM,wireless-telecommunications
SPOK,wireless-telecommunications
TDS,wireless-telecommunications
TIGO,wireless-telecommunications
TKC,wireless-telecommunications
TMUS,wireless-telecommunications
TSU,wireless-telecommunications
USM,wireless-telecommunications
UZB,wireless-telecommunications
VEON,wireless-telecommunications
VOD,wireless-telecommunications
